#,Date Time,Low Range (μS/cm) c:1 3,Temp (°C) c:3,Specific Conductance (μS/cm)
8235,08/01/15 20:37:00,66.18,17.96,77.4
8236,08/01/15 20:37:30,66.26,17.96,77.5
8237,08/01/15 20:38:00,66.26,17.96,77.5
8238,08/01/15 20:38:30,66.26,17.94,77.6
8239,08/01/15 20:39:00,66.19,17.94,77.5
8240,08/01/15 20:39:30,66.26,17.93,77.6
8241,08/01/15 20:40:00,66.11,17.92,77.4
8242,08/01/15 20:40:30,66.11,17.92,77.4
8243,08/01/15 20:41:00,66.04,17.92,77.3
8244,08/01/15 20:41:30,66.19,17.90,77.5
8245,08/01/15 20:42:00,66.11,17.90,77.5
8246,08/01/15 20:42:30,66.11,17.89,77.5
8247,08/01/15 20:43:00,66.11,17.89,77.5
8248,08/01/15 20:43:30,66.11,17.90,77.5
8249,08/01/15 20:44:00,66.11,17.89,77.5
8250,08/01/15 20:44:30,66.19,17.88,77.6
8251,08/01/15 20:45:00,66.11,17.88,77.5
8252,08/01/15 20:45:30,66.19,17.88,77.6
8253,08/01/15 20:46:00,66.11,17.88,77.5
8254,08/01/15 20:46:30,66.04,17.87,77.4
8255,08/01/15 20:47:00,66.12,17.87,77.5
8256,08/01/15 20:47:30,66.04,17.87,77.4
8257,08/01/15 20:48:00,66.04,17.87,77.4
8258,08/01/15 20:48:30,66.12,17.85,77.5
8259,08/01/15 20:49:00,66.04,17.87,77.4
8260,08/01/15 20:49:30,66.04,17.85,77.5
8261,08/01/15 20:50:00,66.04,17.85,77.5
8262,08/01/15 20:50:30,66.04,17.84,77.5
8263,08/01/15 20:51:00,66.04,17.85,77.5
8264,08/01/15 20:51:30,66.04,17.84,77.5
8265,08/01/15 20:52:00,66.12,17.84,77.6
8266,08/01/15 20:52:30,66.04,17.84,77.5
8267,08/01/15 20:53:00,66.04,17.83,77.5
8268,08/01/15 20:53:30,65.97,17.83,77.4
8269,08/01/15 20:54:00,65.97,17.81,77.4
8270,08/01/15 20:54:30,66.04,17.81,77.5
8271,08/01/15 20:55:00,66.05,17.80,77.6
8272,08/01/15 20:55:30,65.97,17.80,77.5
8273,08/01/15 20:56:00,66.05,17.80,77.6
8274,08/01/15 20:56:30,65.97,17.80,77.5
8275,08/01/15 20:57:00,66.05,17.79,77.6
8276,08/01/15 20:57:30,65.97,17.79,77.5
8277,08/01/15 20:58:00,65.90,17.77,77.4
8278,08/01/15 20:58:30,65.97,17.77,77.5
8279,08/01/15 20:59:00,65.97,17.77,77.5
8280,08/01/15 20:59:30,65.97,17.76,77.5
8281,08/01/15 21:00:00,65.97,17.76,77.5
8282,08/01/15 21:00:30,65.97,17.76,77.5
8283,08/01/15 21:01:00,65.97,17.76,77.5
8284,08/01/15 21:01:30,65.90,17.76,77.5
8285,08/01/15 21:02:00,65.97,17.75,77.6
8286,08/01/15 21:02:30,65.97,17.76,77.5
8287,08/01/15 21:03:00,65.97,17.75,77.6
8288,08/01/15 21:03:30,65.90,17.75,77.5
8289,08/01/15 21:04:00,65.90,17.75,77.5
8290,08/01/15 21:04:30,65.97,17.73,77.6
8291,08/01/15 21:05:00,65.90,17.73,77.5
8292,08/01/15 21:05:30,65.90,17.73,77.5
8293,08/01/15 21:06:00,65.97,17.73,77.6
8294,08/01/15 21:06:30,65.98,17.72,77.6
8295,08/01/15 21:07:00,65.98,17.72,77.6
8296,08/01/15 21:07:30,65.90,17.72,77.5
8297,08/01/15 21:08:00,65.98,17.71,77.6
8298,08/01/15 21:08:30,65.98,17.71,77.6
8299,08/01/15 21:09:00,65.83,17.71,77.5
8300,08/01/15 21:09:30,65.83,17.71,77.5
8301,08/01/15 21:10:00,65.98,17.69,77.7
8302,08/01/15 21:10:30,65.90,17.69,77.6
8303,08/01/15 21:11:00,65.90,17.68,77.6
8304,08/01/15 21:11:30,65.83,17.68,77.5
8305,08/01/15 21:12:00,65.98,17.68,77.7
8306,08/01/15 21:12:30,65.83,17.67,77.5
8307,08/01/15 21:13:00,65.83,17.67,77.5
8308,08/01/15 21:13:30,65.83,17.67,77.5
8309,08/01/15 21:14:00,65.75,17.67,77.4
8310,08/01/15 21:14:30,65.75,17.67,77.4
8311,08/01/15 21:15:00,65.75,17.65,77.5
8312,08/01/15 21:15:30,65.83,17.65,77.6
8313,08/01/15 21:16:00,65.75,17.65,77.5
8314,08/01/15 21:16:30,65.76,17.64,77.5
8315,08/01/15 21:17:00,65.83,17.64,77.6
8316,08/01/15 21:17:30,65.76,17.63,77.5
8317,08/01/15 21:18:00,65.76,17.63,77.5
8318,08/01/15 21:18:30,65.68,17.63,77.4
8319,08/01/15 21:19:00,65.76,17.63,77.5
8320,08/01/15 21:19:30,65.76,17.63,77.5
8321,08/01/15 21:20:00,65.76,17.61,77.6
8322,08/01/15 21:20:30,65.76,17.61,77.6
8323,08/01/15 21:21:00,65.76,17.60,77.6
8324,08/01/15 21:21:30,65.76,17.60,77.6
8325,08/01/15 21:22:00,65.68,17.59,77.5
8326,08/01/15 21:22:30,65.68,17.60,77.5
8327,08/01/15 21:23:00,65.76,17.59,77.6
8328,08/01/15 21:23:30,65.68,17.59,77.5
8329,08/01/15 21:24:00,65.68,17.59,77.5
8330,08/01/15 21:24:30,65.68,17.59,77.5
8331,08/01/15 21:25:00,65.68,17.57,77.6
8332,08/01/15 21:25:30,65.68,17.57,77.6
8333,08/01/15 21:26:00,65.69,17.56,77.6
8334,08/01/15 21:26:30,65.61,17.55,77.5
8335,08/01/15 21:27:00,65.69,17.56,77.6
8336,08/01/15 21:27:30,65.76,17.56,77.7
8337,08/01/15 21:28:00,65.69,17.56,77.6
8338,08/01/15 21:28:30,65.61,17.55,77.5
8339,08/01/15 21:29:00,65.69,17.55,77.6
8340,08/01/15 21:29:30,65.69,17.55,77.6
8341,08/01/15 21:30:00,65.69,17.55,77.6
8342,08/01/15 21:30:30,65.61,17.53,77.5
8343,08/01/15 21:31:00,65.61,17.52,77.6
8344,08/01/15 21:31:30,65.61,17.52,77.6
8345,08/01/15 21:32:00,65.61,17.51,77.6
8346,08/01/15 21:32:30,65.61,17.51,77.6
8347,08/01/15 21:33:00,65.61,17.51,77.6
8348,08/01/15 21:33:30,65.61,17.51,77.6
8349,08/01/15 21:34:00,65.61,17.49,77.6
8350,08/01/15 21:34:30,65.61,17.49,77.6
8351,08/01/15 21:35:00,65.61,17.49,77.6
8352,08/01/15 21:35:30,65.54,17.48,77.5
8353,08/01/15 21:36:00,65.54,17.48,77.5
8354,08/01/15 21:36:30,65.54,17.47,77.6
8355,08/01/15 21:37:00,65.54,17.47,77.6
8356,08/01/15 21:37:30,65.54,17.45,77.6
8357,08/01/15 21:38:00,65.54,17.45,77.6
8358,08/01/15 21:38:30,65.47,17.45,77.5
8359,08/01/15 21:39:00,65.54,17.45,77.6
8360,08/01/15 21:39:30,65.62,17.44,77.7
8361,08/01/15 21:40:00,65.54,17.44,77.6
8362,08/01/15 21:40:30,65.54,17.45,77.6
8363,08/01/15 21:41:00,65.54,17.44,77.6
8364,08/01/15 21:41:30,65.54,17.43,77.6
8365,08/01/15 21:42:00,65.47,17.43,77.6
8366,08/01/15 21:42:30,65.47,17.43,77.6
8367,08/01/15 21:43:00,65.54,17.42,77.7
8368,08/01/15 21:43:30,65.54,17.43,77.6
8369,08/01/15 21:44:00,65.54,17.42,77.7
8370,08/01/15 21:44:30,65.54,17.42,77.7
8371,08/01/15 21:45:00,65.55,17.40,77.7
8372,08/01/15 21:45:30,65.47,17.40,77.6
8373,08/01/15 21:46:00,65.55,17.40,77.7
8374,08/01/15 21:46:30,65.55,17.40,77.7
8375,08/01/15 21:47:00,65.47,17.40,77.6
8376,08/01/15 21:47:30,65.47,17.39,77.6
8377,08/01/15 21:48:00,65.47,17.39,77.6
8378,08/01/15 21:48:30,65.40,17.39,77.5
8379,08/01/15 21:49:00,65.47,17.39,77.6
8380,08/01/15 21:49:30,65.47,17.39,77.6
8381,08/01/15 21:50:00,65.47,17.39,77.6
8382,08/01/15 21:50:30,65.40,17.39,77.5
8383,08/01/15 21:51:00,65.40,17.36,77.6
8384,08/01/15 21:51:30,65.40,17.38,77.6
8385,08/01/15 21:52:00,65.40,17.36,77.6
8386,08/01/15 21:52:30,65.40,17.36,77.6
8387,08/01/15 21:53:00,65.40,17.36,77.6
8388,08/01/15 21:53:30,65.40,17.35,77.6
8389,08/01/15 21:54:00,65.32,17.35,77.5
8390,08/01/15 21:54:30,65.32,17.35,77.5
8391,08/01/15 21:55:00,65.40,17.35,77.6
8392,08/01/15 21:55:30,65.40,17.34,77.6
8393,08/01/15 21:56:00,65.40,17.32,77.7
8394,08/01/15 21:56:30,65.40,17.34,77.6
8395,08/01/15 21:57:00,65.40,17.34,77.6
8396,08/01/15 21:57:30,65.40,17.32,77.7
8397,08/01/15 21:58:00,65.40,17.32,77.7
8398,08/01/15 21:58:30,65.40,17.31,77.7
8399,08/01/15 21:59:00,65.33,17.31,77.6
8400,08/01/15 21:59:30,65.25,17.31,77.5
8401,08/01/15 22:00:00,65.33,17.30,77.6
8402,08/01/15 22:00:30,65.33,17.31,77.6
8403,08/01/15 22:01:00,65.33,17.30,77.6
8404,08/01/15 22:01:30,65.25,17.30,77.5
8405,08/01/15 22:02:00,65.25,17.30,77.5
8406,08/01/15 22:02:30,65.25,17.28,77.6
8407,08/01/15 22:03:00,65.33,17.28,77.7
8408,08/01/15 22:03:30,65.25,17.28,77.6
8409,08/01/15 22:04:00,65.25,17.27,77.6
8410,08/01/15 22:04:30,65.25,17.27,77.6
8411,08/01/15 22:05:00,65.25,17.27,77.6
8412,08/01/15 22:05:30,65.33,17.27,77.7
8413,08/01/15 22:06:00,65.33,17.27,77.7
8414,08/01/15 22:06:30,65.25,17.26,77.6
8415,08/01/15 22:07:00,65.33,17.26,77.7
8416,08/01/15 22:07:30,65.25,17.26,77.6
8417,08/01/15 22:08:00,65.25,17.26,77.6
8418,08/01/15 22:08:30,65.25,17.26,77.6
8419,08/01/15 22:09:00,65.25,17.26,77.6
8420,08/01/15 22:09:30,65.26,17.24,77.6
8421,08/01/15 22:10:00,65.18,17.24,77.6
8422,08/01/15 22:10:30,65.18,17.24,77.6
8423,08/01/15 22:11:00,65.18,17.23,77.6
8424,08/01/15 22:11:30,65.26,17.23,77.7
8425,08/01/15 22:12:00,65.26,17.23,77.7
8426,08/01/15 22:12:30,65.26,17.23,77.7
8427,08/01/15 22:13:00,65.11,17.23,77.5
8428,08/01/15 22:13:30,65.26,17.23,77.7
8429,08/01/15 22:14:00,65.26,17.22,77.7
8430,08/01/15 22:14:30,65.18,17.22,77.6
8431,08/01/15 22:15:00,65.26,17.22,77.7
8432,08/01/15 22:15:30,65.11,17.22,77.5
8433,08/01/15 22:16:00,65.18,17.22,77.6
8434,08/01/15 22:16:30,65.18,17.22,77.6
8435,08/01/15 22:17:00,65.18,17.20,77.6
8436,08/01/15 22:17:30,65.18,17.20,77.6
8437,08/01/15 22:18:00,65.18,17.19,77.7
8438,08/01/15 22:18:30,65.18,17.19,77.7
8439,08/01/15 22:19:00,65.03,17.18,77.5
8440,08/01/15 22:19:30,65.18,17.19,77.7
8441,08/01/15 22:20:00,65.11,17.19,77.6
8442,08/01/15 22:20:30,65.18,17.19,77.7
8443,08/01/15 22:21:00,65.03,17.18,77.5
8444,08/01/15 22:21:30,65.03,17.18,77.5
8445,08/01/15 22:22:00,65.11,17.18,77.6
8446,08/01/15 22:22:30,65.19,17.16,77.7
8447,08/01/15 22:23:00,65.19,17.16,77.7
8448,08/01/15 22:23:30,65.04,17.15,77.6
8449,08/01/15 22:24:00,65.04,17.15,77.6
8450,08/01/15 22:24:30,65.04,17.15,77.6
8451,08/01/15 22:25:00,65.04,17.15,77.6
8452,08/01/15 22:25:30,65.04,17.14,77.6
8453,08/01/15 22:26:00,65.04,17.14,77.6
8454,08/01/15 22:26:30,65.04,17.14,77.6
8455,08/01/15 22:27:00,65.04,17.14,77.6
8456,08/01/15 22:27:30,65.04,17.12,77.6
8457,08/01/15 22:28:00,65.04,17.12,77.6
8458,08/01/15 22:28:30,65.04,17.11,77.6
8459,08/01/15 22:29:00,65.04,17.12,77.6
8460,08/01/15 22:29:30,65.04,17.12,77.6
8461,08/01/15 22:30:00,65.04,17.12,77.6
8462,08/01/15 22:30:30,65.04,17.12,77.6
8463,08/01/15 22:31:00,65.04,17.12,77.6
8464,08/01/15 22:31:30,65.04,17.12,77.6
8465,08/01/15 22:32:00,65.04,17.11,77.6
8466,08/01/15 22:32:30,64.96,17.10,77.6
8467,08/01/15 22:33:00,65.04,17.10,77.6
8468,08/01/15 22:33:30,64.97,17.08,77.6
8469,08/01/15 22:34:00,65.04,17.07,77.7
8470,08/01/15 22:34:30,64.97,17.07,77.6
8471,08/01/15 22:35:00,64.89,17.07,77.5
8472,08/01/15 22:35:30,64.97,17.06,77.6
8473,08/01/15 22:36:00,64.97,17.06,77.6
8474,08/01/15 22:36:30,64.97,17.06,77.6
8475,08/01/15 22:37:00,64.89,17.06,77.5
8476,08/01/15 22:37:30,64.97,17.06,77.6
8477,08/01/15 22:38:00,64.97,17.06,77.6
8478,08/01/15 22:38:30,64.89,17.04,77.6
8479,08/01/15 22:39:00,64.97,17.04,77.7
8480,08/01/15 22:39:30,64.89,17.04,77.6
8481,08/01/15 22:40:00,64.97,17.04,77.7
8482,08/01/15 22:40:30,64.97,17.03,77.7
8483,08/01/15 22:41:00,64.89,17.03,77.6
8484,08/01/15 22:41:30,64.89,17.03,77.6
8485,08/01/15 22:42:00,64.97,17.03,77.7
8486,08/01/15 22:42:30,64.82,17.03,77.5
8487,08/01/15 22:43:00,64.82,17.03,77.5
8488,08/01/15 22:43:30,64.82,17.03,77.5
8489,08/01/15 22:44:00,64.74,17.03,77.4
8490,08/01/15 22:44:30,64.89,17.02,77.6
8491,08/01/15 22:45:00,64.82,17.02,77.5
8492,08/01/15 22:45:30,64.82,17.02,77.5
8493,08/01/15 22:46:00,64.90,17.01,77.6
8494,08/01/15 22:46:30,64.82,17.02,77.5
8495,08/01/15 22:47:00,64.82,17.01,77.6
8496,08/01/15 22:47:30,64.82,17.01,77.6
8497,08/01/15 22:48:00,64.82,17.01,77.6
8498,08/01/15 22:48:30,64.90,16.99,77.7
8499,08/01/15 22:49:00,64.82,16.99,77.6
8500,08/01/15 22:49:30,64.82,16.98,77.6
8501,08/01/15 22:50:00,64.82,16.98,77.6
8502,08/01/15 22:50:30,64.82,16.98,77.6
8503,08/01/15 22:51:00,64.82,16.98,77.6
8504,08/01/15 22:51:30,64.82,16.98,77.6
8505,08/01/15 22:52:00,64.82,16.97,77.6
8506,08/01/15 22:52:30,64.82,16.97,77.6
8507,08/01/15 22:53:00,64.75,16.97,77.5
8508,08/01/15 22:53:30,64.75,16.97,77.5
8509,08/01/15 22:54:00,64.75,16.95,77.6
8510,08/01/15 22:54:30,64.75,16.97,77.5
8511,08/01/15 22:55:00,64.75,16.95,77.6
8512,08/01/15 22:55:30,64.75,16.95,77.6
8513,08/01/15 22:56:00,64.75,16.95,77.6
8514,08/01/15 22:56:30,64.75,16.94,77.6
8515,08/01/15 22:57:00,64.82,16.94,77.7
8516,08/01/15 22:57:30,64.75,16.95,77.6
8517,08/01/15 22:58:00,64.75,16.94,77.6
8518,08/01/15 22:58:30,64.67,16.94,77.5
8519,08/01/15 22:59:00,64.67,16.94,77.5
8520,08/01/15 22:59:30,64.75,16.93,77.6
8521,08/01/15 23:00:00,64.75,16.94,77.6
8522,08/01/15 23:00:30,64.68,16.93,77.5
8523,08/01/15 23:01:00,64.68,16.91,77.6
8524,08/01/15 23:01:30,64.68,16.91,77.6
8525,08/01/15 23:02:00,64.75,16.91,77.7
8526,08/01/15 23:02:30,64.68,16.90,77.6
8527,08/01/15 23:03:00,64.68,16.90,77.6
8528,08/01/15 23:03:30,64.68,16.89,77.6
8529,08/01/15 23:04:00,64.68,16.89,77.6
8530,08/01/15 23:04:30,64.68,16.89,77.6
8531,08/01/15 23:05:00,64.60,16.87,77.6
8532,08/01/15 23:05:30,64.60,16.89,77.5
8533,08/01/15 23:06:00,64.60,16.87,77.6
8534,08/01/15 23:06:30,64.75,16.87,77.7
8535,08/01/15 23:07:00,64.68,16.86,77.7
8536,08/01/15 23:07:30,64.60,16.86,77.6
8537,08/01/15 23:08:00,64.60,16.86,77.6
8538,08/01/15 23:08:30,64.53,16.86,77.5
8539,08/01/15 23:09:00,64.68,16.85,77.7
8540,08/01/15 23:09:30,64.68,16.85,77.7
8541,08/01/15 23:10:00,64.61,16.85,77.6
8542,08/01/15 23:10:30,64.61,16.83,77.6
8543,08/01/15 23:11:00,64.61,16.85,77.6
8544,08/01/15 23:11:30,64.61,16.83,77.6
8545,08/01/15 23:12:00,64.61,16.83,77.6
8546,08/01/15 23:12:30,64.53,16.83,77.5
8547,08/01/15 23:13:00,64.61,16.82,77.6
8548,08/01/15 23:13:30,64.61,16.82,77.6
8549,08/01/15 23:14:00,64.61,16.82,77.6
8550,08/01/15 23:14:30,64.61,16.81,77.7
8551,08/01/15 23:15:00,64.61,16.81,77.7
8552,08/01/15 23:15:30,64.61,16.81,77.7
8553,08/01/15 23:16:00,64.53,16.81,77.6
8554,08/01/15 23:16:30,64.61,16.81,77.7
8555,08/01/15 23:17:00,64.53,16.79,77.6
8556,08/01/15 23:17:30,64.53,16.79,77.6
8557,08/01/15 23:18:00,64.53,16.79,77.6
8558,08/01/15 23:18:30,64.53,16.79,77.6
8559,08/01/15 23:19:00,64.53,16.79,77.6
8560,08/01/15 23:19:30,64.53,16.79,77.6
8561,08/01/15 23:20:00,64.53,16.81,77.6
8562,08/01/15 23:20:30,64.53,16.79,77.6
8563,08/01/15 23:21:00,64.53,16.79,77.6
8564,08/01/15 23:21:30,64.53,16.79,77.6
8565,08/01/15 23:22:00,64.46,16.78,77.5
8566,08/01/15 23:22:30,64.53,16.78,77.6
8567,08/01/15 23:23:00,64.53,16.78,77.6
8568,08/01/15 23:23:30,64.46,16.78,77.5
8569,08/01/15 23:24:00,64.46,16.78,77.5
8570,08/01/15 23:24:30,64.46,16.77,77.6
8571,08/01/15 23:25:00,64.53,16.78,77.6
8572,08/01/15 23:25:30,64.54,16.77,77.7
8573,08/01/15 23:26:00,64.46,16.77,77.6
8574,08/01/15 23:26:30,64.54,16.77,77.7
8575,08/01/15 23:27:00,64.54,16.77,77.7
8576,08/01/15 23:27:30,64.46,16.75,77.6
8577,08/01/15 23:28:00,64.39,16.74,77.5
8578,08/01/15 23:28:30,64.39,16.74,77.5
8579,08/01/15 23:29:00,64.46,16.73,77.6
8580,08/01/15 23:29:30,64.46,16.73,77.6
8581,08/01/15 23:30:00,64.39,16.73,77.6
8582,08/01/15 23:30:30,64.46,16.73,77.6
8583,08/01/15 23:31:00,64.46,16.73,77.6
8584,08/01/15 23:31:30,64.39,16.71,77.6
8585,08/01/15 23:32:00,64.46,16.71,77.7
8586,08/01/15 23:32:30,64.39,16.71,77.6
8587,08/01/15 23:33:00,64.39,16.70,77.6
8588,08/01/15 23:33:30,64.31,16.71,77.5
8589,08/01/15 23:34:00,64.39,16.71,77.6
8590,08/01/15 23:34:30,64.39,16.71,77.6
8591,08/01/15 23:35:00,64.46,16.70,77.7
8592,08/01/15 23:35:30,64.39,16.70,77.6
8593,08/01/15 23:36:00,64.39,16.70,77.6
8594,08/01/15 23:36:30,64.39,16.70,77.6
8595,08/01/15 23:37:00,64.31,16.71,77.5
8596,08/01/15 23:37:30,64.39,16.71,77.6
8597,08/01/15 23:38:00,64.31,16.71,77.5
8598,08/01/15 23:38:30,64.39,16.70,77.6
8599,08/01/15 23:39:00,64.31,16.70,77.5
8600,08/01/15 23:39:30,64.31,16.70,77.5
8601,08/01/15 23:40:00,64.39,16.70,77.6
8602,08/01/15 23:40:30,64.31,16.70,77.5
8603,08/01/15 23:41:00,64.31,16.69,77.5
8604,08/01/15 23:41:30,64.31,16.70,77.5
8605,08/01/15 23:42:00,64.31,16.69,77.5
8606,08/01/15 23:42:30,64.39,16.70,77.6
8607,08/01/15 23:43:00,64.31,16.69,77.5
8608,08/01/15 23:43:30,64.31,16.69,77.5
8609,08/01/15 23:44:00,64.31,16.69,77.5
8610,08/01/15 23:44:30,64.31,16.69,77.5
8611,08/01/15 23:45:00,64.39,16.69,77.6
8612,08/01/15 23:45:30,64.31,16.69,77.5
8613,08/01/15 23:46:00,64.32,16.67,77.6
8614,08/01/15 23:46:30,64.32,16.67,77.6
8615,08/01/15 23:47:00,64.24,16.67,77.5
8616,08/01/15 23:47:30,64.32,16.67,77.6
8617,08/01/15 23:48:00,64.32,16.67,77.6
8618,08/01/15 23:48:30,64.24,16.66,77.5
8619,08/01/15 23:49:00,64.32,16.66,77.6
8620,08/01/15 23:49:30,64.24,16.66,77.5
8621,08/01/15 23:50:00,64.32,16.66,77.6
8622,08/01/15 23:50:30,64.24,16.65,77.5
8623,08/01/15 23:51:00,64.24,16.66,77.5
8624,08/01/15 23:51:30,64.24,16.65,77.5
8625,08/01/15 23:52:00,64.24,16.65,77.5
8626,08/01/15 23:52:30,64.24,16.65,77.5
8627,08/01/15 23:53:00,64.24,16.65,77.5
8628,08/01/15 23:53:30,64.24,16.63,77.6
8629,08/01/15 23:54:00,64.24,16.65,77.5
8630,08/01/15 23:54:30,64.24,16.65,77.5
8631,08/01/15 23:55:00,64.24,16.65,77.5
8632,08/01/15 23:55:30,64.32,16.63,77.7
8633,08/01/15 23:56:00,64.24,16.63,77.6
8634,08/01/15 23:56:30,64.24,16.63,77.6
8635,08/01/15 23:57:00,64.24,16.62,77.6
8636,08/01/15 23:57:30,64.17,16.63,77.5
8637,08/01/15 23:58:00,64.17,16.63,77.5
8638,08/01/15 23:58:30,64.17,16.62,77.5
8639,08/01/15 23:59:00,64.17,16.61,77.5
8640,08/01/15 23:59:30,64.17,16.62,77.5
8641,08/02/15 00:00:00,64.17,16.61,77.5
8642,08/02/15 00:00:30,64.24,16.61,77.6
8643,08/02/15 00:01:00,64.24,16.61,77.6
8644,08/02/15 00:01:30,64.24,16.61,77.6
8645,08/02/15 00:02:00,64.24,16.61,77.6
8646,08/02/15 00:02:30,64.17,16.61,77.5
8647,08/02/15 00:03:00,64.25,16.60,77.6
8648,08/02/15 00:03:30,64.10,16.58,77.5
8649,08/02/15 00:04:00,64.17,16.58,77.6
8650,08/02/15 00:04:30,64.17,16.58,77.6
8651,08/02/15 00:05:00,64.17,16.58,77.6
8652,08/02/15 00:05:30,64.10,16.58,77.5
8653,08/02/15 00:06:00,64.10,16.57,77.5
8654,08/02/15 00:06:30,64.17,16.57,77.6
8655,08/02/15 00:07:00,64.10,16.57,77.5
8656,08/02/15 00:07:30,64.10,16.57,77.5
8657,08/02/15 00:08:00,64.17,16.57,77.6
8658,08/02/15 00:08:30,64.10,16.58,77.5
8659,08/02/15 00:09:00,64.10,16.57,77.5
8660,08/02/15 00:09:30,64.10,16.56,77.5
8661,08/02/15 00:10:00,64.10,16.56,77.5
8662,08/02/15 00:10:30,64.10,16.56,77.5
8663,08/02/15 00:11:00,64.10,16.56,77.5
8664,08/02/15 00:11:30,64.10,16.56,77.5
8665,08/02/15 00:12:00,64.10,16.56,77.5
8666,08/02/15 00:12:30,64.17,16.54,77.6
8667,08/02/15 00:13:00,64.10,16.54,77.6
8668,08/02/15 00:13:30,64.02,16.53,77.5
8669,08/02/15 00:14:00,64.10,16.53,77.6
8670,08/02/15 00:14:30,64.02,16.53,77.5
8671,08/02/15 00:15:00,64.10,16.52,77.6
8672,08/02/15 00:15:30,64.03,16.52,77.5
8673,08/02/15 00:16:00,64.10,16.52,77.6
8674,08/02/15 00:16:30,64.03,16.52,77.5
8675,08/02/15 00:17:00,64.10,16.52,77.6
8676,08/02/15 00:17:30,64.03,16.50,77.5
8677,08/02/15 00:18:00,64.10,16.52,77.6
8678,08/02/15 00:18:30,64.03,16.50,77.5
8679,08/02/15 00:19:00,63.95,16.50,77.5
8680,08/02/15 00:19:30,64.03,16.50,77.5
8681,08/02/15 00:20:00,64.03,16.50,77.5
8682,08/02/15 00:20:30,63.95,16.49,77.5
8683,08/02/15 00:21:00,63.95,16.49,77.5
8684,08/02/15 00:21:30,64.03,16.48,77.6
8685,08/02/15 00:22:00,64.03,16.48,77.6
8686,08/02/15 00:22:30,64.10,16.48,77.7
8687,08/02/15 00:23:00,64.03,16.48,77.6
8688,08/02/15 00:23:30,64.03,16.46,77.6
8689,08/02/15 00:24:00,63.95,16.46,77.5
8690,08/02/15 00:24:30,63.95,16.46,77.5
8691,08/02/15 00:25:00,63.95,16.46,77.5
8692,08/02/15 00:25:30,64.03,16.46,77.6
8693,08/02/15 00:26:00,63.95,16.45,77.6
8694,08/02/15 00:26:30,63.95,16.46,77.5
8695,08/02/15 00:27:00,63.95,16.45,77.6
8696,08/02/15 00:27:30,63.95,16.45,77.6
8697,08/02/15 00:28:00,63.95,16.45,77.6
8698,08/02/15 00:28:30,63.95,16.45,77.6
8699,08/02/15 00:29:00,63.95,16.45,77.6
8700,08/02/15 00:29:30,63.95,16.45,77.6
8701,08/02/15 00:30:00,64.03,16.45,77.6
8702,08/02/15 00:30:30,63.88,16.45,77.5
8703,08/02/15 00:31:00,63.95,16.45,77.6
8704,08/02/15 00:31:30,63.95,16.45,77.6
8705,08/02/15 00:32:00,63.96,16.44,77.6
8706,08/02/15 00:32:30,63.95,16.45,77.6
8707,08/02/15 00:33:00,63.95,16.45,77.6
8708,08/02/15 00:33:30,63.96,16.44,77.6
8709,08/02/15 00:34:00,63.88,16.44,77.5
8710,08/02/15 00:34:30,63.96,16.42,77.6
8711,08/02/15 00:35:00,63.96,16.42,77.6
8712,08/02/15 00:35:30,63.88,16.42,77.5
8713,08/02/15 00:36:00,63.81,16.42,77.4
8714,08/02/15 00:36:30,63.96,16.41,77.6
8715,08/02/15 00:37:00,63.96,16.42,77.6
8716,08/02/15 00:37:30,63.96,16.41,77.6
8717,08/02/15 00:38:00,63.96,16.41,77.6
8718,08/02/15 00:38:30,63.88,16.42,77.5
8719,08/02/15 00:39:00,63.81,16.42,77.4
8720,08/02/15 00:39:30,63.88,16.42,77.5
8721,08/02/15 00:40:00,63.88,16.42,77.5
8722,08/02/15 00:40:30,63.88,16.42,77.5
8723,08/02/15 00:41:00,63.81,16.41,77.4
8724,08/02/15 00:41:30,63.81,16.41,77.4
8725,08/02/15 00:42:00,63.73,16.41,77.4
8726,08/02/15 00:42:30,63.88,16.41,77.5
8727,08/02/15 00:43:00,63.88,16.40,77.6
8728,08/02/15 00:43:30,63.81,16.40,77.5
8729,08/02/15 00:44:00,63.73,16.38,77.4
8730,08/02/15 00:44:30,63.88,16.38,77.6
8731,08/02/15 00:45:00,63.81,16.38,77.5
8732,08/02/15 00:45:30,63.88,16.37,77.6
8733,08/02/15 00:46:00,63.81,16.37,77.5
8734,08/02/15 00:46:30,63.73,16.38,77.4
8735,08/02/15 00:47:00,63.73,16.37,77.4
8736,08/02/15 00:47:30,63.73,16.37,77.4
8737,08/02/15 00:48:00,63.73,16.37,77.4
8738,08/02/15 00:48:30,63.73,16.37,77.4
8739,08/02/15 00:49:00,63.73,16.36,77.5
8740,08/02/15 00:49:30,63.73,16.36,77.5
8741,08/02/15 00:50:00,63.66,16.36,77.4
8742,08/02/15 00:50:30,63.73,16.36,77.5
8743,08/02/15 00:51:00,63.74,16.34,77.5
8744,08/02/15 00:51:30,63.66,16.34,77.4
8745,08/02/15 00:52:00,63.66,16.34,77.4
8746,08/02/15 00:52:30,63.66,16.34,77.4
8747,08/02/15 00:53:00,63.74,16.33,77.5
8748,08/02/15 00:53:30,63.66,16.34,77.4
8749,08/02/15 00:54:00,63.66,16.34,77.4
8750,08/02/15 00:54:30,63.74,16.33,77.5
