#,Date Time,Low Range (μS/cm) c:1 3,Temp (°C) c:3,Specific Conductance (μS/cm)
7370,08/01/15 13:24:30,72.64,22.15,77.3
7371,08/01/15 13:25:00,72.57,22.15,77.2
7372,08/01/15 13:25:30,72.64,22.15,77.3
7373,08/01/15 13:26:00,72.50,22.15,77.1
7374,08/01/15 13:26:30,72.43,22.15,77.0
7375,08/01/15 13:27:00,72.64,22.17,77.2
7376,08/01/15 13:27:30,72.43,22.17,77.0
7377,08/01/15 13:28:00,72.50,22.18,77.1
7378,08/01/15 13:28:30,72.64,22.18,77.2
7379,08/01/15 13:29:00,72.64,22.19,77.2
7380,08/01/15 13:29:30,72.50,22.18,77.1
7381,08/01/15 13:30:00,72.50,22.19,77.0
7382,08/01/15 13:30:30,72.71,22.19,77.3
7383,08/01/15 13:31:00,72.71,22.19,77.3
7384,08/01/15 13:31:30,72.71,22.19,77.3
7385,08/01/15 13:32:00,72.64,22.18,77.2
7386,08/01/15 13:32:30,72.64,22.18,77.2
7387,08/01/15 13:33:00,72.64,22.18,77.2
7388,08/01/15 13:33:30,72.64,22.19,77.2
7389,08/01/15 13:34:00,72.64,22.19,77.2
7390,08/01/15 13:34:30,72.57,22.19,77.1
7391,08/01/15 13:35:00,72.64,22.19,77.2
7392,08/01/15 13:35:30,72.85,22.18,77.4
7393,08/01/15 13:36:00,73.13,22.19,77.7
7394,08/01/15 13:36:30,72.99,22.21,77.5
7395,08/01/15 13:37:00,72.92,22.19,77.5
7396,08/01/15 13:37:30,72.64,22.21,77.2
7397,08/01/15 13:38:00,72.64,22.22,77.1
7398,08/01/15 13:38:30,72.92,22.22,77.4
7399,08/01/15 13:39:00,72.57,22.22,77.1
7400,08/01/15 13:39:30,72.49,22.23,77.0
7401,08/01/15 13:40:00,72.63,22.23,77.1
7402,08/01/15 13:40:30,72.57,22.22,77.1
7403,08/01/15 13:41:00,72.57,22.22,77.1
7404,08/01/15 13:41:30,72.57,22.22,77.1
7405,08/01/15 13:42:00,72.49,22.22,77.0
7406,08/01/15 13:42:30,72.49,22.22,77.0
7407,08/01/15 13:43:00,72.56,22.23,77.0
7408,08/01/15 13:43:30,72.56,22.23,77.0
7409,08/01/15 13:44:00,72.63,22.23,77.1
7410,08/01/15 13:44:30,72.57,22.22,77.1
7411,08/01/15 13:45:00,72.63,22.23,77.1
7412,08/01/15 13:45:30,72.71,22.23,77.2
7413,08/01/15 13:46:00,72.71,22.23,77.2
7414,08/01/15 13:46:30,72.63,22.25,77.1
7415,08/01/15 13:47:00,72.63,22.23,77.1
7416,08/01/15 13:47:30,72.56,22.23,77.0
7417,08/01/15 13:48:00,72.49,22.22,77.0
7418,08/01/15 13:48:30,72.78,22.22,77.3
7419,08/01/15 13:49:00,72.78,22.22,77.3
7420,08/01/15 13:49:30,72.57,22.22,77.1
7421,08/01/15 13:50:00,72.71,22.22,77.2
7422,08/01/15 13:50:30,72.71,22.23,77.2
7423,08/01/15 13:51:00,72.64,22.22,77.1
7424,08/01/15 13:51:30,72.57,22.22,77.1
7425,08/01/15 13:52:00,72.56,22.23,77.0
7426,08/01/15 13:52:30,72.63,22.23,77.1
7427,08/01/15 13:53:00,72.71,22.22,77.2
7428,08/01/15 13:53:30,72.64,22.22,77.1
7429,08/01/15 13:54:00,72.64,22.22,77.1
7430,08/01/15 13:54:30,72.57,22.21,77.1
7431,08/01/15 13:55:00,72.57,22.21,77.1
7432,08/01/15 13:55:30,72.57,22.22,77.1
7433,08/01/15 13:56:00,72.64,22.22,77.1
7434,08/01/15 13:56:30,72.78,22.23,77.3
7435,08/01/15 13:57:00,72.78,22.23,77.3
7436,08/01/15 13:57:30,72.78,22.23,77.3
7437,08/01/15 13:58:00,72.57,22.22,77.1
7438,08/01/15 13:58:30,72.64,22.22,77.1
7439,08/01/15 13:59:00,72.57,22.22,77.1
7440,08/01/15 13:59:30,72.57,22.22,77.1
7441,08/01/15 14:00:00,72.64,22.21,77.2
7442,08/01/15 14:00:30,72.50,22.21,77.0
7443,08/01/15 14:01:00,72.57,22.21,77.1
7444,08/01/15 14:01:30,72.49,22.22,77.0
7445,08/01/15 14:02:00,72.42,22.22,76.9
7446,08/01/15 14:02:30,72.56,22.23,77.0
7447,08/01/15 14:03:00,73.77,22.23,78.3
7448,08/01/15 14:03:30,72.64,22.22,77.1
7449,08/01/15 14:04:00,72.42,22.22,76.9
7450,08/01/15 14:04:30,72.64,22.22,77.1
7451,08/01/15 14:05:00,72.42,22.22,76.9
7452,08/01/15 14:05:30,72.71,22.23,77.2
7453,08/01/15 14:06:00,72.49,22.23,77.0
7454,08/01/15 14:06:30,72.56,22.25,77.0
7455,08/01/15 14:07:00,72.49,22.25,76.9
7456,08/01/15 14:07:30,72.49,22.25,76.9
7457,08/01/15 14:08:00,72.56,22.25,77.0
7458,08/01/15 14:08:30,72.63,22.25,77.1
7459,08/01/15 14:09:00,72.49,22.25,76.9
7460,08/01/15 14:09:30,72.63,22.23,77.1
7461,08/01/15 14:10:00,72.49,22.23,77.0
7462,08/01/15 14:10:30,72.49,22.22,77.0
7463,08/01/15 14:11:00,72.57,22.22,77.1
7464,08/01/15 14:11:30,72.49,22.22,77.0
7465,08/01/15 14:12:00,72.71,22.22,77.2
7466,08/01/15 14:12:30,72.71,22.22,77.2
7467,08/01/15 14:13:00,72.57,22.22,77.1
7468,08/01/15 14:13:30,72.56,22.23,77.0
7469,08/01/15 14:14:00,72.63,22.23,77.1
7470,08/01/15 14:14:30,72.56,22.23,77.0
7471,08/01/15 14:15:00,72.49,22.22,77.0
7472,08/01/15 14:15:30,72.42,22.22,76.9
7473,08/01/15 14:16:00,72.49,22.22,77.0
7474,08/01/15 14:16:30,72.64,22.22,77.1
7475,08/01/15 14:17:00,72.57,22.22,77.1
7476,08/01/15 14:17:30,72.57,22.22,77.1
7477,08/01/15 14:18:00,72.71,22.22,77.2
7478,08/01/15 14:18:30,72.64,22.22,77.1
7479,08/01/15 14:19:00,72.50,22.21,77.0
7480,08/01/15 14:19:30,72.42,22.21,76.9
7481,08/01/15 14:20:00,72.57,22.21,77.1
7482,08/01/15 14:20:30,72.57,22.21,77.1
7483,08/01/15 14:21:00,73.20,22.21,77.8
7484,08/01/15 14:21:30,72.71,22.21,77.2
7485,08/01/15 14:22:00,72.49,22.22,77.0
7486,08/01/15 14:22:30,72.71,22.21,77.2
7487,08/01/15 14:23:00,72.57,22.21,77.1
7488,08/01/15 14:23:30,72.57,22.21,77.1
7489,08/01/15 14:24:00,72.43,22.19,77.0
7490,08/01/15 14:24:30,72.43,22.18,77.0
7491,08/01/15 14:25:00,72.57,22.19,77.1
7492,08/01/15 14:25:30,72.64,22.19,77.2
7493,08/01/15 14:26:00,72.57,22.19,77.1
7494,08/01/15 14:26:30,72.50,22.19,77.0
7495,08/01/15 14:27:00,72.43,22.19,77.0
7496,08/01/15 14:27:30,72.43,22.19,77.0
7497,08/01/15 14:28:00,72.36,22.18,76.9
7498,08/01/15 14:28:30,72.57,22.18,77.1
7499,08/01/15 14:29:00,72.50,22.17,77.1
7500,08/01/15 14:29:30,73.56,22.15,78.2
7501,08/01/15 14:30:00,73.63,22.15,78.3
7502,08/01/15 14:30:30,72.50,22.14,77.1
7503,08/01/15 14:31:00,72.50,22.13,77.1
7504,08/01/15 14:31:30,73.49,22.14,78.2
7505,08/01/15 14:32:00,72.29,22.15,76.9
7506,08/01/15 14:32:30,72.29,22.15,76.9
7507,08/01/15 14:33:00,72.57,22.15,77.2
7508,08/01/15 14:33:30,72.50,22.14,77.1
7509,08/01/15 14:34:00,72.50,22.14,77.1
7510,08/01/15 14:34:30,72.50,22.14,77.1
7511,08/01/15 14:35:00,72.36,22.14,77.0
7512,08/01/15 14:35:30,72.29,22.14,76.9
7513,08/01/15 14:36:00,72.22,22.13,76.8
7514,08/01/15 14:36:30,72.22,22.13,76.8
7515,08/01/15 14:37:00,72.15,22.13,76.8
7516,08/01/15 14:37:30,72.15,22.13,76.8
7517,08/01/15 14:38:00,72.22,22.11,76.9
7518,08/01/15 14:38:30,72.29,22.13,76.9
7519,08/01/15 14:39:00,72.29,22.11,77.0
7520,08/01/15 14:39:30,72.29,22.10,77.0
7521,08/01/15 14:40:00,72.22,22.09,76.9
7522,08/01/15 14:40:30,72.22,22.09,76.9
7523,08/01/15 14:41:00,72.15,22.07,76.9
7524,08/01/15 14:41:30,72.15,22.07,76.9
7525,08/01/15 14:42:00,72.22,22.07,77.0
7526,08/01/15 14:42:30,72.08,22.06,76.8
7527,08/01/15 14:43:00,72.08,22.06,76.8
7528,08/01/15 14:43:30,72.15,22.06,76.9
7529,08/01/15 14:44:00,72.08,22.06,76.8
7530,08/01/15 14:44:30,72.22,22.06,77.0
7531,08/01/15 14:45:00,72.22,22.07,77.0
7532,08/01/15 14:45:30,72.29,22.07,77.0
7533,08/01/15 14:46:00,72.22,22.06,77.0
7534,08/01/15 14:46:30,72.22,22.05,77.0
7535,08/01/15 14:47:00,72.30,22.05,77.1
7536,08/01/15 14:47:30,72.08,22.04,76.9
7537,08/01/15 14:48:00,72.01,22.04,76.8
7538,08/01/15 14:48:30,72.08,22.04,76.9
7539,08/01/15 14:49:00,72.08,22.04,76.9
7540,08/01/15 14:49:30,72.08,22.04,76.9
7541,08/01/15 14:50:00,72.08,22.05,76.8
7542,08/01/15 14:50:30,72.08,22.05,76.8
7543,08/01/15 14:51:00,72.01,22.05,76.8
7544,08/01/15 14:51:30,72.01,22.05,76.8
7545,08/01/15 14:52:00,72.01,22.05,76.8
7546,08/01/15 14:52:30,71.94,22.05,76.7
7547,08/01/15 14:53:00,72.01,22.05,76.8
7548,08/01/15 14:53:30,72.01,22.05,76.8
7549,08/01/15 14:54:00,72.15,22.04,76.9
7550,08/01/15 14:54:30,72.58,22.02,77.4
7551,08/01/15 14:55:00,72.51,22.02,77.3
7552,08/01/15 14:55:30,71.94,22.02,76.7
7553,08/01/15 14:56:00,71.94,22.02,76.7
7554,08/01/15 14:56:30,71.94,22.04,76.7
7555,08/01/15 14:57:00,72.01,22.04,76.8
7556,08/01/15 14:57:30,71.94,22.04,76.7
7557,08/01/15 14:58:00,72.01,22.04,76.8
7558,08/01/15 14:58:30,72.01,22.02,76.8
7559,08/01/15 14:59:00,71.94,22.02,76.7
7560,08/01/15 14:59:30,71.94,22.02,76.7
7561,08/01/15 15:00:00,72.01,22.02,76.8
7562,08/01/15 15:00:30,72.16,22.01,77.0
7563,08/01/15 15:01:00,72.16,22.01,77.0
7564,08/01/15 15:01:30,72.16,22.01,77.0
7565,08/01/15 15:02:00,72.02,22.01,76.8
7566,08/01/15 15:02:30,71.95,22.00,76.8
7567,08/01/15 15:03:00,71.95,22.00,76.8
7568,08/01/15 15:03:30,72.23,22.00,77.1
7569,08/01/15 15:04:00,71.95,22.00,76.8
7570,08/01/15 15:04:30,73.50,22.00,78.4
7571,08/01/15 15:05:00,73.08,21.98,78.0
7572,08/01/15 15:05:30,72.72,22.00,77.6
7573,08/01/15 15:06:00,72.94,21.97,77.9
7574,08/01/15 15:06:30,72.37,21.96,77.3
7575,08/01/15 15:07:00,71.95,21.96,76.8
7576,08/01/15 15:07:30,71.95,21.96,76.8
7577,08/01/15 15:08:00,71.81,21.96,76.7
7578,08/01/15 15:08:30,71.95,21.97,76.8
7579,08/01/15 15:09:00,71.95,21.97,76.8
7580,08/01/15 15:09:30,71.95,21.98,76.8
7581,08/01/15 15:10:00,71.95,21.97,76.8
7582,08/01/15 15:10:30,71.95,21.96,76.8
7583,08/01/15 15:11:00,71.81,21.96,76.7
7584,08/01/15 15:11:30,71.74,21.94,76.7
7585,08/01/15 15:12:00,71.81,21.94,76.7
7586,08/01/15 15:12:30,71.74,21.96,76.6
7587,08/01/15 15:13:00,72.02,21.94,77.0
7588,08/01/15 15:13:30,71.88,21.94,76.8
7589,08/01/15 15:14:00,71.95,21.94,76.9
7590,08/01/15 15:14:30,72.80,21.93,77.8
7591,08/01/15 15:15:00,72.80,21.93,77.8
7592,08/01/15 15:15:30,72.16,21.92,77.1
7593,08/01/15 15:16:00,72.02,21.93,77.0
7594,08/01/15 15:16:30,71.95,21.92,76.9
7595,08/01/15 15:17:00,71.81,21.92,76.8
7596,08/01/15 15:17:30,71.60,21.93,76.5
7597,08/01/15 15:18:00,71.60,21.92,76.5
7598,08/01/15 15:18:30,71.60,21.90,76.6
7599,08/01/15 15:19:00,71.53,21.90,76.5
7600,08/01/15 15:19:30,71.60,21.90,76.6
7601,08/01/15 15:20:00,71.60,21.89,76.6
7602,08/01/15 15:20:30,71.60,21.89,76.6
7603,08/01/15 15:21:00,71.53,21.89,76.5
7604,08/01/15 15:21:30,71.53,21.89,76.5
7605,08/01/15 15:22:00,71.60,21.88,76.6
7606,08/01/15 15:22:30,71.60,21.88,76.6
7607,08/01/15 15:23:00,71.53,21.88,76.5
7608,08/01/15 15:23:30,71.53,21.88,76.5
7609,08/01/15 15:24:00,71.53,21.88,76.5
7610,08/01/15 15:24:30,71.60,21.88,76.6
7611,08/01/15 15:25:00,71.46,21.86,76.5
7612,08/01/15 15:25:30,71.53,21.85,76.6
7613,08/01/15 15:26:00,71.53,21.84,76.6
7614,08/01/15 15:26:30,71.39,21.84,76.5
7615,08/01/15 15:27:00,71.46,21.84,76.5
7616,08/01/15 15:27:30,71.46,21.83,76.5
7617,08/01/15 15:28:00,71.46,21.83,76.5
7618,08/01/15 15:28:30,71.39,21.83,76.5
7619,08/01/15 15:29:00,71.53,21.83,76.6
7620,08/01/15 15:29:30,71.39,21.83,76.5
7621,08/01/15 15:30:00,71.39,21.81,76.5
7622,08/01/15 15:30:30,71.46,21.81,76.6
7623,08/01/15 15:31:00,71.54,21.80,76.7
7624,08/01/15 15:31:30,71.40,21.79,76.5
7625,08/01/15 15:32:00,71.33,21.77,76.5
7626,08/01/15 15:32:30,71.33,21.77,76.5
7627,08/01/15 15:33:00,71.33,21.76,76.5
7628,08/01/15 15:33:30,71.61,21.77,76.8
7629,08/01/15 15:34:00,71.47,21.77,76.7
7630,08/01/15 15:34:30,71.40,21.77,76.6
7631,08/01/15 15:35:00,71.40,21.77,76.6
7632,08/01/15 15:35:30,71.47,21.76,76.7
7633,08/01/15 15:36:00,71.26,21.76,76.4
7634,08/01/15 15:36:30,71.40,21.76,76.6
7635,08/01/15 15:37:00,71.26,21.75,76.5
7636,08/01/15 15:37:30,71.33,21.75,76.5
7637,08/01/15 15:38:00,71.33,21.72,76.6
7638,08/01/15 15:38:30,71.26,21.72,76.5
7639,08/01/15 15:39:00,72.04,21.71,77.4
7640,08/01/15 15:39:30,72.82,21.71,78.2
7641,08/01/15 15:40:00,71.68,21.72,77.0
7642,08/01/15 15:40:30,71.12,21.72,76.4
7643,08/01/15 15:41:00,71.19,21.71,76.5
7644,08/01/15 15:41:30,71.33,21.71,76.6
7645,08/01/15 15:42:00,72.75,21.71,78.1
7646,08/01/15 15:42:30,72.82,21.71,78.2
7647,08/01/15 15:43:00,71.40,21.69,76.7
7648,08/01/15 15:43:30,71.19,21.68,76.5
7649,08/01/15 15:44:00,71.19,21.65,76.6
7650,08/01/15 15:44:30,71.34,21.64,76.7
7651,08/01/15 15:45:00,71.20,21.63,76.6
7652,08/01/15 15:45:30,70.91,21.63,76.3
7653,08/01/15 15:46:00,71.05,21.63,76.4
7654,08/01/15 15:46:30,70.91,21.61,76.3
7655,08/01/15 15:47:00,71.20,21.60,76.7
7656,08/01/15 15:47:30,70.98,21.60,76.4
7657,08/01/15 15:48:00,70.98,21.60,76.4
7658,08/01/15 15:48:30,71.13,21.59,76.6
7659,08/01/15 15:49:00,71.06,21.58,76.5
7660,08/01/15 15:49:30,70.85,21.56,76.3
7661,08/01/15 15:50:00,70.85,21.55,76.4
7662,08/01/15 15:50:30,71.06,21.54,76.6
7663,08/01/15 15:51:00,71.27,21.55,76.8
7664,08/01/15 15:51:30,70.99,21.54,76.5
7665,08/01/15 15:52:00,70.85,21.54,76.4
7666,08/01/15 15:52:30,70.78,21.52,76.3
7667,08/01/15 15:53:00,70.78,21.52,76.3
7668,08/01/15 15:53:30,70.78,21.52,76.3
7669,08/01/15 15:54:00,70.92,21.52,76.5
7670,08/01/15 15:54:30,70.71,21.50,76.3
7671,08/01/15 15:55:00,71.06,21.48,76.7
7672,08/01/15 15:55:30,70.78,21.48,76.4
7673,08/01/15 15:56:00,70.92,21.47,76.6
7674,08/01/15 15:56:30,70.92,21.48,76.6
7675,08/01/15 15:57:00,70.64,21.48,76.3
7676,08/01/15 15:57:30,70.71,21.48,76.3
7677,08/01/15 15:58:00,70.71,21.48,76.3
7678,08/01/15 15:58:30,70.64,21.48,76.3
7679,08/01/15 15:59:00,70.71,21.47,76.4
7680,08/01/15 15:59:30,70.71,21.47,76.4
7681,08/01/15 16:00:00,70.93,21.44,76.6
7682,08/01/15 16:00:30,70.78,21.44,76.5
7683,08/01/15 16:01:00,70.78,21.44,76.5
7684,08/01/15 16:01:30,70.57,21.43,76.3
7685,08/01/15 16:02:00,70.79,21.42,76.5
7686,08/01/15 16:02:30,70.58,21.40,76.3
7687,08/01/15 16:03:00,70.65,21.40,76.4
7688,08/01/15 16:03:30,70.51,21.39,76.3
7689,08/01/15 16:04:00,70.50,21.40,76.2
7690,08/01/15 16:04:30,70.65,21.39,76.4
7691,08/01/15 16:05:00,70.65,21.39,76.4
7692,08/01/15 16:05:30,70.65,21.38,76.4
7693,08/01/15 16:06:00,70.51,21.38,76.3
7694,08/01/15 16:06:30,70.44,21.38,76.2
7695,08/01/15 16:07:00,70.37,21.37,76.1
7696,08/01/15 16:07:30,70.51,21.37,76.3
7697,08/01/15 16:08:00,70.58,21.35,76.4
7698,08/01/15 16:08:30,70.51,21.35,76.3
7699,08/01/15 16:09:00,70.51,21.34,76.4
7700,08/01/15 16:09:30,70.51,21.34,76.4
7701,08/01/15 16:10:00,70.65,21.34,76.5
7702,08/01/15 16:10:30,70.58,21.33,76.4
7703,08/01/15 16:11:00,70.58,21.33,76.4
7704,08/01/15 16:11:30,71.15,21.33,77.1
7705,08/01/15 16:12:00,70.65,21.30,76.6
7706,08/01/15 16:12:30,70.58,21.30,76.5
7707,08/01/15 16:13:00,70.44,21.30,76.3
7708,08/01/15 16:13:30,70.37,21.30,76.3
7709,08/01/15 16:14:00,70.44,21.29,76.4
7710,08/01/15 16:14:30,70.30,21.29,76.2
7711,08/01/15 16:15:00,70.51,21.29,76.4
7712,08/01/15 16:15:30,70.51,21.27,76.5
7713,08/01/15 16:16:00,70.58,21.27,76.6
7714,08/01/15 16:16:30,70.51,21.27,76.5
7715,08/01/15 16:17:00,70.59,21.25,76.6
7716,08/01/15 16:17:30,70.52,21.25,76.5
7717,08/01/15 16:18:00,70.59,21.25,76.6
7718,08/01/15 16:18:30,70.52,21.25,76.5
7719,08/01/15 16:19:00,70.66,21.25,76.7
7720,08/01/15 16:19:30,70.45,21.23,76.5
7721,08/01/15 16:20:00,71.44,21.23,77.5
7722,08/01/15 16:20:30,70.38,21.22,76.4
7723,08/01/15 16:21:00,70.38,21.22,76.4
7724,08/01/15 16:21:30,70.38,21.22,76.4
7725,08/01/15 16:22:00,70.66,21.22,76.7
7726,08/01/15 16:22:30,70.38,21.21,76.4
7727,08/01/15 16:23:00,70.31,21.21,76.4
7728,08/01/15 16:23:30,70.17,21.19,76.2
7729,08/01/15 16:24:00,70.24,21.18,76.3
7730,08/01/15 16:24:30,70.17,21.18,76.3
7731,08/01/15 16:25:00,70.24,21.17,76.3
7732,08/01/15 16:25:30,70.10,21.17,76.2
7733,08/01/15 16:26:00,70.17,21.15,76.3
7734,08/01/15 16:26:30,70.24,21.15,76.4
7735,08/01/15 16:27:00,70.10,21.14,76.2
7736,08/01/15 16:27:30,70.24,21.12,76.4
7737,08/01/15 16:28:00,70.24,21.12,76.4
7738,08/01/15 16:28:30,70.17,21.10,76.4
7739,08/01/15 16:29:00,70.24,21.10,76.5
7740,08/01/15 16:29:30,70.17,21.10,76.4
7741,08/01/15 16:30:00,70.17,21.09,76.4
7742,08/01/15 16:30:30,70.24,21.09,76.5
7743,08/01/15 16:31:00,70.25,21.08,76.5
7744,08/01/15 16:31:30,70.25,21.06,76.5
7745,08/01/15 16:32:00,70.25,21.06,76.5
7746,08/01/15 16:32:30,70.04,21.05,76.3
7747,08/01/15 16:33:00,70.04,21.04,76.3
7748,08/01/15 16:33:30,69.97,21.02,76.3
7749,08/01/15 16:34:00,69.97,21.01,76.3
7750,08/01/15 16:34:30,70.04,21.01,76.4
7751,08/01/15 16:35:00,69.97,21.01,76.3
7752,08/01/15 16:35:30,69.90,21.01,76.2
7753,08/01/15 16:36:00,69.90,21.00,76.3
7754,08/01/15 16:36:30,69.97,20.98,76.4
7755,08/01/15 16:37:00,69.97,20.97,76.4
7756,08/01/15 16:37:30,69.83,20.97,76.2
7757,08/01/15 16:38:00,69.83,20.94,76.3
7758,08/01/15 16:38:30,69.83,20.94,76.3
7759,08/01/15 16:39:00,69.90,20.93,76.4
7760,08/01/15 16:39:30,69.90,20.93,76.4
7761,08/01/15 16:40:00,69.90,20.93,76.4
7762,08/01/15 16:40:30,69.90,20.93,76.4
7763,08/01/15 16:41:00,69.90,20.93,76.4
7764,08/01/15 16:41:30,69.83,20.92,76.3
7765,08/01/15 16:42:00,69.90,20.91,76.4
7766,08/01/15 16:42:30,69.83,20.91,76.4
7767,08/01/15 16:43:00,69.83,20.91,76.4
7768,08/01/15 16:43:30,69.83,20.89,76.4
7769,08/01/15 16:44:00,69.91,20.88,76.5
7770,08/01/15 16:44:30,69.76,20.88,76.3
7771,08/01/15 16:45:00,69.91,20.87,76.5
7772,08/01/15 16:45:30,69.91,20.85,76.5
7773,08/01/15 16:46:00,69.91,20.87,76.5
7774,08/01/15 16:46:30,69.84,20.87,76.4
7775,08/01/15 16:47:00,69.70,20.85,76.3
7776,08/01/15 16:47:30,69.77,20.84,76.4
7777,08/01/15 16:48:00,69.91,20.84,76.6
7778,08/01/15 16:48:30,69.84,20.81,76.5
7779,08/01/15 16:49:00,69.91,20.80,76.6
7780,08/01/15 16:49:30,69.84,20.80,76.5
7781,08/01/15 16:50:00,69.84,20.79,76.6
7782,08/01/15 16:50:30,69.84,20.77,76.6
7783,08/01/15 16:51:00,69.84,20.76,76.6
7784,08/01/15 16:51:30,69.63,20.76,76.4
7785,08/01/15 16:52:00,69.49,20.75,76.2
7786,08/01/15 16:52:30,69.63,20.75,76.4
7787,08/01/15 16:53:00,69.70,20.73,76.5
7788,08/01/15 16:53:30,69.70,20.73,76.5
7789,08/01/15 16:54:00,69.85,20.72,76.7
7790,08/01/15 16:54:30,69.78,20.71,76.6
7791,08/01/15 16:55:00,69.71,20.68,76.6
7792,08/01/15 16:55:30,69.57,20.67,76.5
7793,08/01/15 16:56:00,69.64,20.67,76.5
7794,08/01/15 16:56:30,69.43,20.67,76.3
7795,08/01/15 16:57:00,69.43,20.66,76.3
7796,08/01/15 16:57:30,69.50,20.66,76.4
7797,08/01/15 16:58:00,69.43,20.63,76.4
7798,08/01/15 16:58:30,69.50,20.64,76.4
7799,08/01/15 16:59:00,69.64,20.63,76.6
7800,08/01/15 16:59:30,69.36,20.62,76.3
7801,08/01/15 17:00:00,69.71,20.62,76.7
7802,08/01/15 17:00:30,69.29,20.60,76.3
7803,08/01/15 17:01:00,69.36,20.60,76.4
7804,08/01/15 17:01:30,69.43,20.60,76.4
7805,08/01/15 17:02:00,69.43,20.59,76.5
7806,08/01/15 17:02:30,69.50,20.58,76.6
7807,08/01/15 17:03:00,69.36,20.58,76.4
7808,08/01/15 17:03:30,69.29,20.56,76.4
7809,08/01/15 17:04:00,69.43,20.55,76.5
7810,08/01/15 17:04:30,69.29,20.54,76.4
7811,08/01/15 17:05:00,69.22,20.54,76.3
7812,08/01/15 17:05:30,69.22,20.52,76.4
7813,08/01/15 17:06:00,69.15,20.51,76.3
7814,08/01/15 17:06:30,69.15,20.51,76.3
7815,08/01/15 17:07:00,69.16,20.50,76.3
7816,08/01/15 17:07:30,69.30,20.48,76.5
7817,08/01/15 17:08:00,69.23,20.48,76.4
7818,08/01/15 17:08:30,69.16,20.47,76.4
7819,08/01/15 17:09:00,69.09,20.47,76.3
7820,08/01/15 17:09:30,69.09,20.46,76.3
7821,08/01/15 17:10:00,69.02,20.46,76.2
7822,08/01/15 17:10:30,69.02,20.45,76.2
7823,08/01/15 17:11:00,69.09,20.45,76.3
7824,08/01/15 17:11:30,69.02,20.43,76.3
7825,08/01/15 17:12:00,69.02,20.43,76.3
7826,08/01/15 17:12:30,69.02,20.42,76.3
7827,08/01/15 17:13:00,69.09,20.42,76.4
7828,08/01/15 17:13:30,69.02,20.42,76.3
7829,08/01/15 17:14:00,69.02,20.39,76.4
7830,08/01/15 17:14:30,69.02,20.39,76.4
7831,08/01/15 17:15:00,69.16,20.39,76.5
7832,08/01/15 17:15:30,69.23,20.38,76.6
7833,08/01/15 17:16:00,69.09,20.38,76.4
7834,08/01/15 17:16:30,69.24,20.35,76.7
7835,08/01/15 17:17:00,69.09,20.35,76.5
7836,08/01/15 17:17:30,68.95,20.34,76.4
7837,08/01/15 17:18:00,68.88,20.33,76.3
7838,08/01/15 17:18:30,68.89,20.31,76.3
7839,08/01/15 17:19:00,69.17,20.31,76.7
7840,08/01/15 17:19:30,68.96,20.31,76.4
7841,08/01/15 17:20:00,68.96,20.30,76.4
7842,08/01/15 17:20:30,68.96,20.30,76.4
7843,08/01/15 17:21:00,68.96,20.29,76.5
7844,08/01/15 17:21:30,68.82,20.27,76.3
7845,08/01/15 17:22:00,68.18,20.26,75.6
7846,08/01/15 17:22:30,68.11,20.25,75.6
7847,08/01/15 17:23:00,68.18,20.25,75.7
7848,08/01/15 17:23:30,68.11,20.24,75.6
7849,08/01/15 17:24:00,68.11,20.22,75.6
7850,08/01/15 17:24:30,68.11,20.22,75.6
7851,08/01/15 17:25:00,68.11,20.22,75.6
7852,08/01/15 17:25:30,68.04,20.21,75.6
7853,08/01/15 17:26:00,68.04,20.20,75.6
7854,08/01/15 17:26:30,68.05,20.18,75.6
7855,08/01/15 17:27:00,68.05,20.18,75.6
7856,08/01/15 17:27:30,68.05,20.17,75.6
7857,08/01/15 17:28:00,67.98,20.17,75.6
7858,08/01/15 17:28:30,67.98,20.16,75.6
7859,08/01/15 17:29:00,67.98,20.16,75.6
7860,08/01/15 17:29:30,68.05,20.14,75.7
7861,08/01/15 17:30:00,67.98,20.14,75.6
7862,08/01/15 17:30:30,67.98,20.13,75.6
7863,08/01/15 17:31:00,67.98,20.13,75.6
7864,08/01/15 17:31:30,67.91,20.13,75.6
7865,08/01/15 17:32:00,67.98,20.10,75.7
7866,08/01/15 17:32:30,67.91,20.10,75.6
7867,08/01/15 17:33:00,67.91,20.09,75.6
7868,08/01/15 17:33:30,67.91,20.09,75.6
7869,08/01/15 17:34:00,67.84,20.06,75.6
7870,08/01/15 17:34:30,67.91,20.06,75.7
7871,08/01/15 17:35:00,67.84,20.05,75.6
7872,08/01/15 17:35:30,67.77,20.05,75.5
7873,08/01/15 17:36:00,67.84,20.04,75.6
7874,08/01/15 17:36:30,67.77,20.04,75.6
7875,08/01/15 17:37:00,67.77,20.02,75.6
7876,08/01/15 17:37:30,67.77,20.04,75.6
7877,08/01/15 17:38:00,67.77,20.01,75.6
7878,08/01/15 17:38:30,67.84,20.02,75.7
7879,08/01/15 17:39:00,67.70,20.00,75.6
7880,08/01/15 17:39:30,67.70,20.00,75.6
7881,08/01/15 17:40:00,67.78,19.99,75.7
7882,08/01/15 17:40:30,67.78,19.99,75.7
7883,08/01/15 17:41:00,67.71,19.97,75.6
7884,08/01/15 17:41:30,67.71,19.97,75.6
7885,08/01/15 17:42:00,67.71,19.96,75.6
